almond_translate/311565/address/0	19 درخت پنبه در مرکز	.
almond_translate/2422456/name/0	پلازای شهری توین مان	.
almond_translate/2422456/location/0	سرزمینهای نو	.
almond_translate/2422456/location/1	توین مان	.
almond_translate/2422456/type/0	مناظر و چشم انداز	.
almond_translate/2422456/type/1	دیگر	.
almond_translate/2643438/address/0	خیابان وانچی ، ساحلیbay منطقه وانچی	.
almond_translate/2643438/name/0	بازار ماهی و سبزیجات	.
almond_translate/2643438/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2643438/location/1	جزیره هنگ کنگ	.
almond_translate/2643438/type/0	خرید	.
almond_translate/3345904/address/0	شماره هشت و ۱۰ در جاده ی پونگ	.
almond_translate/3345904/name/0	تای پو میگا مال	.
almond_translate/3345904/location/0	سرزمینهای نو	.
almond_translate/3345904/location/1	تای پو	.
almond_translate/3345904/type/0	خرید	.
almond_translate/3345905/address/0	۸ ، ۱۸ و ۲۸ در خیابان شن	.
almond_translate/3345905/name/0	مُستُون	.
almond_translate/3345905/location/0	سرزمینهای نو	.
almond_translate/3345905/location/1	ما آن شان	.
almond_translate/3345905/location/2	شا تین	.
almond_translate/3345905/type/0	خرید	.
almond_translate/3362214/address/0	8 خیابان مالی ، مرکز ، جزیره هنگ کنگ	.
almond_translate/3362214/name/0	مرکز خرید IFC	.
almond_translate/3362214/location/0	منطقه مرکزی	.
almond_translate/3362214/location/1	مرکزی	.
almond_translate/3362214/location/2	جزیره هنگ کنگ	.
almond_translate/3362214/type/0	خرید	.
almond_translate/3362214/type/1	مناظر و چشم انداز	.
almond_translate/3362322/address/0	555 Hennessy Road Causeway Bay ، جزیره هنگ کنگ	.
almond_translate/3362322/name/0	مال سوگو (محل کاوز وای)	.
almond_translate/3362322/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3362322/location/1	جزیره هنگ کنگ	.
almond_translate/3362322/type/0	خرید	.
almond_translate/3362329/address/0	انگی انگ جی لو 33هو جین دی تی انگی ژی زان	.
almond_translate/3362329/name/0	میدان دریایی	.
almond_translate/3362329/location/0	سرزمینهای نو	.
almond_translate/3362329/location/1	سینگ یو	.
almond_translate/3362329/location/2	کوای سینگ	.
almond_translate/3362329/type/0	خرید	.
almond_translate/3362366/address/0	شماره 193 خیابان پرنس ادوارد غربی	.
almond_translate/3362366/name/0	موکو	.
almond_translate/3362366/location/0	منگ کوک	.
almond_translate/3362366/location/1	کولوون	.
almond_translate/3362366/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3362366/type/0	خرید	.
almond_translate/3362436/address/0	15 خیابان ملکه مرکزی	.
almond_translate/3362436/name/0	بنای هند	.
almond_translate/3362436/location/0	منطقه مرکزی	.
almond_translate/3362436/location/1	مرکزی	.
almond_translate/3362436/location/2	جزیره هنگ کنگ	.
almond_translate/3362436/type/0	خرید	.
almond_translate/3362436/type/1	مناظر و چشم انداز	.
almond_translate/3362583/address/0	۵۲-۵۹۲ ، جاده ی ناتان ، مونگکو	.
almond_translate/3362583/name/0	مرکز چین	.
almond_translate/3362583/location/0	منگ کوک	.
almond_translate/3362583/location/1	کولوون	.
almond_translate/3362583/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3362583/type/0	خرید	.
almond_translate/3362610/address/0	شماره ۴۱۸ خیابان کانتون ، کانتون ، کولوون ، در سال ۵ میلادی	.
almond_translate/3362610/name/0	香港Apm	.
almond_translate/3362610/location/0	کوون تونگ	.
almond_translate/3362610/location/1	کولوون	.
almond_translate/3362610/location/2	منطقه کوون تونگ	.
almond_translate/3362610/type/0	خرید	.
almond_translate/3362678/address/0	شماره دو خیابان لی وینگ ، سویۀ افق ، اپ لی Chau ، جزیره هنگ کنگ	.
almond_translate/3362678/name/0	پلازا افقی	.
almond_translate/3362678/location/0	افقی جنوبی	.
almond_translate/3362678/location/1	جزیره هنگ کنگ	.
almond_translate/3362678/location/2	منطقه جنوبی	.
almond_translate/3362678/type/0	خرید	.
almond_translate/3362740/address/0	پلازای شهر جدید ۳ ، خیابان مرکز شاتین ، شاتین	.
almond_translate/3362740/name/0	سوپرمارکت و فروشگاه ایاتا (شا تین)	.
almond_translate/3362740/location/0	سرزمینهای نو	.
almond_translate/3362740/location/1	شا تین	.
almond_translate/3362740/type/0	خرید	.
almond_translate/3362749/address/0	شماره ۳۹ خیابان لونگ سوم ، شینگ شوی	.
almond_translate/3362749/name/0	نقطه ی چشمگیر شمال	.
almond_translate/3362749/location/0	سرزمینهای نو	.
almond_translate/3362749/location/1	منطقه شمالی	.
almond_translate/3362749/type/0	خرید	.
almond_translate/3362766/address/0	شماره ۲۸۰ ، جاده ی گلستر ، خلیج کاوز وای	.
almond_translate/3362766/name/0	مرکز تجارت جهانی (محل کاوزوی)	.
almond_translate/3362766/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3362766/location/1	جزیره هنگ کنگ	.
almond_translate/3362766/type/0	خرید	.
almond_translate/3362784/address/0	شماره ۱-۲ ، لانگهام پلیز ، خیابان پورتلند ، مونگاک	.
almond_translate/3362784/name/0	مرکز خرید سیوب (محوطه لانگهام در شهرمونکوک)	.
almond_translate/3362784/location/0	منگ کوک	.
almond_translate/3362784/location/1	کولوون	.
almond_translate/3362784/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3362784/type/0	خرید	.
almond_translate/3362853/address/0	۲۳ کارمل Road	.
almond_translate/3362853/name/0	استنلی پلازا	.
almond_translate/3362853/location/0	استنلی	.
almond_translate/3362853/location/1	جزیره هنگ کنگ	.
almond_translate/3362853/location/2	منطقه جنوبی	.
almond_translate/3362853/type/0	خرید	.
almond_translate/3362857/address/0	4-30 خیابان تای پا ، تُن وان (محیطۀ نو)	.
almond_translate/3362857/name/0	پلازا "" سون وان ""	.
almond_translate/3362857/location/0	سرزمینهای نو	.
almond_translate/3362857/location/1	تسو آن وان	.
almond_translate/3362857/type/0	خرید	.
almond_translate/3362858/address/0	۳۷ کیلومتر خیابان ین شو ، شیم شوی پو ، کولوون	.
almond_translate/3362858/name/0	مرکز اژدگان	.
almond_translate/3362858/location/0	منطقه شان شوی پو	.
almond_translate/3362858/location/1	کولوون	.
almond_translate/3362858/type/0	خرید	.
almond_translate/3362859/address/0	شماره دو خیابان تایلان لونگ ، تایلان مان	.
almond_translate/3362859/name/0	پلازای رجحان توین مان	.
almond_translate/3362859/location/0	سرزمینهای نو	.
almond_translate/3362859/location/1	توین مان	.
almond_translate/3362859/type/0	خرید	.
almond_translate/3362987/address/0	شماره ۳۳ خیابان هایسان و شماره ۲۸ خیابان یون پینگ ، خلیج کاوز وای	.
almond_translate/3362987/name/0	لی گاردن یک تا شش	.
almond_translate/3362987/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3362987/location/1	جزیره هنگ کنگ	.
almond_translate/3362987/type/0	خرید	.
almond_translate/3363129/address/0	189 دِس وُو رید سنترال	.
almond_translate/3363129/name/0	فروشگاه محترمانه (مرکزی)	.
almond_translate/3363129/location/0	شونگ وان	.
almond_translate/3363129/location/1	منطقه مرکزی	.
almond_translate/3363129/location/2	جزیره هنگ کنگ	.
almond_translate/3363129/type/0	خرید	.
almond_translate/3363131/address/0	شین شوای ب کوین شو جی ۳۷ کیلو هئو سی جی لونگ زونگ سی ۹۱-۱-۱ شی	.
almond_translate/3363131/name/0	فروشگاه محترمانه (شام شوی پو)	.
almond_translate/3363131/location/0	منطقه شان شوی پو	.
almond_translate/3363131/location/1	کولوون	.
almond_translate/3363131/type/0	خرید	.
almond_translate/3363155/address/0	211 دِس وُوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِوِو	.
almond_translate/3363155/name/0	بال در فروشگاه (جمعيت شان وان)	.
almond_translate/3363155/location/0	شونگ وان	.
almond_translate/3363155/location/1	منطقه مرکزی	.
almond_translate/3363155/location/2	جزیره هنگ کنگ	.
almond_translate/3363155/type/0	خرید	.
almond_translate/3363166/address/0	ونگ آن پلازا ، ۶۲ مادی سړک ، تیم شا تی شرق	.
almond_translate/3363166/name/0	ونگ در فروشگاه (سه شا تی شرق)	.
almond_translate/3363166/location/0	تیم شا تی	.
almond_translate/3363166/location/1	کولوون	.
almond_translate/3363166/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3363166/type/0	خرید	.
almond_translate/3363230/address/0	چین دو 249-251 هاو	.
almond_translate/3363230/name/0	پلازای یوین لانگ	.
almond_translate/3363230/location/0	سرزمینهای نو	.
almond_translate/3363230/location/1	یوین لانگ	.
almond_translate/3363230/type/0	خرید	.
almond_translate/3363411/address/0	خیابان وی ایپ ، کولوون بی ، ۳۳	.
almond_translate/3363411/name/0	پلزا تلفورد	.
almond_translate/3363411/location/0	خلیج کووان	.
almond_translate/3363411/location/1	کولوون	.
almond_translate/3363411/location/2	منطقه کوون تونگ	.
almond_translate/3363411/type/0	خرید	.
almond_translate/3363445/address/0	395 King's Road, North Point, Hong Kong	.
almond_translate/3363445/name/0	مرکز کالاهای چینی	.
almond_translate/3363445/location/0	نقطه ی شمالی	.
almond_translate/3363445/location/1	جزیره هنگ کنگ	.
almond_translate/3363445/location/2	منطقه شرقی	.
almond_translate/3363445/location/3	تپه قلعه	.
almond_translate/3363445/type/0	خرید	.
almond_translate/3363449/address/0	شماره ٦۸ ، خیابان چونگ آن ، سون وان	.
almond_translate/3363449/name/0	کوور تُن وان	.
almond_translate/3363449/location/0	سرزمینهای نو	.
almond_translate/3363449/location/1	تسو آن وان	.
almond_translate/3363449/type/0	خرید	.
almond_translate/3363477/address/0	مکان اصلی ، 15 خیابان ملکه مرکزی	.
almond_translate/3363477/name/0	فروشگاه هاروی نیکلز (مرکز)	.
almond_translate/3363477/location/0	منطقه مرکزی	.
almond_translate/3363477/location/1	مرکزی	.
almond_translate/3363477/location/2	جزیره هنگ کنگ	.
almond_translate/3363477/type/0	خرید	.
almond_translate/3363894/address/0	345 ناتان سړک	.
almond_translate/3363894/name/0	جناح فروشگاه (Jordan)	.
almond_translate/3363894/location/0	کولوون	.
almond_translate/3363894/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3363894/location/2	اردن / یا ما تی	.
almond_translate/3363894/type/0	خرید	.
almond_translate/3381596/address/0	۱۰۰ ناتان سړک	.
almond_translate/3381596/name/0	آن یک	.
almond_translate/3381596/location/0	تیم شا تی	.
almond_translate/3381596/location/1	کولوون	.
almond_translate/3381596/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3381596/type/0	خرید	.
almond_translate/3396450/address/0	جاده ی تیم کونگ	.
almond_translate/3396450/name/0	معبد تام کونگ	.
almond_translate/3396450/location/0	یک کونگ ننگ	.
almond_translate/3396450/location/1	منطقه شرقی	.
almond_translate/3396450/location/2	جزیره هنگ کنگ	.
almond_translate/3396450/type/0	مناظر و چشم انداز	.
almond_translate/3417522/address/0	۵۰۰ خیابان Hennessy	.
almond_translate/3417522/name/0	پارک هایسان	.
almond_translate/3417522/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3417522/location/1	جزیره هنگ کنگ	.
almond_translate/3417522/type/0	خرید	.
almond_translate/3459838/address/0	شماره ۳۰ جاده ی کانتون	.
almond_translate/3459838/name/0	نخ نقره ای	.
almond_translate/3459838/location/0	تیم شا تی	.
almond_translate/3459838/location/1	کولوون	.
almond_translate/3459838/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3459838/type/0	خرید	.
almond_translate/3459846/address/0	لی یومون ، ایستگاه یئو تونگ	.
almond_translate/3459846/name/0	روستای سام کا	.
almond_translate/3459846/location/0	منطقه شرقی	.
almond_translate/3459846/location/1	جزیره هنگ کنگ	.
almond_translate/3459846/location/2	لی کینگ وان	.
almond_translate/3459846/type/0	مناظر و چشم انداز	.
almond_translate/3641963/address/0	شماره یک مغازه ی جاده ی کارناورن شماره ۲۵ ، طبقه ی G / F ، استوایی میدار	.
almond_translate/3641963/name/0	L&K سفارشی با رنگ	.
almond_translate/3641963/location/0	تیم شا تی	.
almond_translate/3641963/location/1	کولوون	.
almond_translate/3641963/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3641963/type/0	دیگر	.
almond_translate/3749670/address/0	2 /F ، میدان دریایی ، شرق کامرسی سیاه	.
almond_translate/3749670/name/0	فروشگاه پرادا (فضا)	.
almond_translate/3749670/location/0	افقی جنوبی	.
almond_translate/3749670/location/1	جزیره هنگ کنگ	.
almond_translate/3749670/location/2	منطقه جنوبی	.
almond_translate/3749670/type/0	خرید	.
almond_translate/3945363/address/0	شماره ۱۰۲ ابردین پرایا	.
almond_translate/3945363/name/0	بازار جیو هانگ کنگ	.
almond_translate/3945363/location/0	جزیره هنگ کنگ	.
almond_translate/3945363/location/1	منطقه جنوبی	.
almond_translate/3945363/location/2	وانگ چوک هانگ	.
almond_translate/3945363/type/0	خرید	.
almond_translate/4174558/address/0	مسیر ترم وی شماره یک	.
almond_translate/4174558/name/0	مرکز بازدید کننده WWF	.
almond_translate/4174558/location/0	منطقه مرکزی	.
almond_translate/4174558/location/1	مرکزی	.
almond_translate/4174558/location/2	جزیره هنگ کنگ	.
almond_translate/4174558/type/0	منابع مسافر	.
almond_translate/4178446/address/0	55م طبقه ، دو مرکز مالی بین المللی	.
almond_translate/4178446/name/0	مقامات مالی هنگ کنگ	.
almond_translate/4178446/location/0	منطقه مرکزی	.
almond_translate/4178446/location/1	مرکزی	.
almond_translate/4178446/location/2	جزیره هنگ کنگ	.
almond_translate/4178446/type/0	مناظر و چشم انداز	.
almond_translate/4192096/address/0	۳۶ ناتان سړک سیم شا تی	.
almond_translate/4192096/name/0	مرکز خرید Cke	.
almond_translate/4192096/location/0	تیم شا تی	.
almond_translate/4192096/location/1	کولوون	.
almond_translate/4192096/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4192096/type/0	خرید	.
almond_translate/4354590/address/0	پارک هنگ کنگ ، منطقه مرکزی	.
almond_translate/4354590/name/0	ادوارد یود آیویری	.
almond_translate/4354590/location/0	منطقه مرکزی	.
almond_translate/4354590/location/1	مرکزی	.
almond_translate/4354590/location/2	جزیره هنگ کنگ	.
almond_translate/4354590/type/0	طبیعت و پارکها	.
almond_translate/4354591/address/0	پارک هنگ کنگ ، منطقه مرکزی منطقه مرکزی	.
almond_translate/4354591/name/0	موزه فورس گیت	.
almond_translate/4354591/location/0	منطقه مرکزی	.
almond_translate/4354591/location/1	مرکزی	.
almond_translate/4354591/location/2	جزیره هنگ کنگ	.
almond_translate/4354591/type/0	طبیعت و پارکها	.
almond_translate/4402175/address/0	خیابان بازار گل ، منگ کوک	.
almond_translate/4402175/name/0	استادیوم مونگ کوک	.
almond_translate/4402175/location/0	منگ کوک	.
almond_translate/4402175/location/1	کولوون	.
almond_translate/4402175/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4402175/type/0	بازی های سرگرم کننده	.
almond_translate/4479153/address/0	233 خیابان چای وان	.
almond_translate/4479153/name/0	یک آرکاد جدید خرید جید	.
almond_translate/4479153/location/0	منطقه شرقی	.
almond_translate/4479153/location/1	جزیره هنگ کنگ	.
almond_translate/4479153/type/0	خرید	.
almond_translate/4479155/address/0	750 ناتان سړک ، منگ کوک	.
almond_translate/4479155/name/0	مرکز خرید پیونر	.
almond_translate/4479155/location/0	منگ کوک	.
almond_translate/4479155/location/1	کولوون	.
almond_translate/4479155/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4479155/type/0	خرید	.
almond_translate/4479376/address/0	پلازای طلایی چینچیم ، 77 ، جاده ی مُدی تیم شا تی ای ، کولوون	.
almond_translate/4479376/name/0	گالری T توسط DFS ، Hong Kong ، Tsim Sha Tsui East	.
almond_translate/4479376/location/0	تیم شا تی	.
almond_translate/4479376/location/1	کولوون	.
almond_translate/4479376/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4479376/type/0	خرید	.
almond_translate/4492173/address/0	شماره ۹ خیابان تونگ این ، تزینگ کاوان او ، Territorys New Territories	.
almond_translate/4492173/name/0	پاپ کور	.
almond_translate/4492173/location/0	سرزمینهای نو	.
almond_translate/4492173/location/1	سای کونگ	.
almond_translate/4492173/location/2	تسانگ کوان او	.
almond_translate/4492173/type/0	خرید	.
almond_translate/4492536/address/0	1 ساختمان ترمينال مسافر ، فرودگاه بین المللی هنگ کنگ	.
almond_translate/4492536/name/0	بخش خرید ساختمان شماره یک ایستگاه مسافر	.
almond_translate/4492536/location/0	سرزمینهای نو	.
almond_translate/4492536/location/1	منطقه جزایر	.
almond_translate/4492536/location/2	تونگ چینگ	.
almond_translate/4492536/type/0	خرید	.
almond_translate/4492570/address/0	۴۸ خیابان ملکه مرکزی	.
almond_translate/4492570/name/0	مانینگ هاوس خرید Mall	.
almond_translate/4492570/location/0	منطقه مرکزی	.
almond_translate/4492570/location/1	مرکزی	.
almond_translate/4492570/location/2	جزیره هنگ کنگ	.
almond_translate/4492570/type/0	خرید	.
almond_translate/4496187/address/0	شماره ۱۰ ، خیابان چتر ، مرکز	.
almond_translate/4496187/name/0	شاهزاده های برجسته	.
almond_translate/4496187/location/0	منطقه مرکزی	.
almond_translate/4496187/location/1	مرکزی	.
almond_translate/4496187/location/2	جزیره هنگ کنگ	.
almond_translate/4496187/type/0	خرید	.
almond_translate/4496187/type/1	مناظر و چشم انداز	.
almond_translate/4496394/address/0	شماره ۱۶۸- ۲۰۰ خیابان کانات مرکزی ، شینگ وان	.
almond_translate/4496394/name/0	مرکز خرید شان تاک	.
almond_translate/4496394/location/0	شونگ وان	.
almond_translate/4496394/location/1	منطقه مرکزی	.
almond_translate/4496394/location/2	جزیره هنگ کنگ	.
almond_translate/4496394/type/0	خرید	.
almond_translate/4496405/address/0	28 Canton Road, Tsim Sha Tsui	.
almond_translate/4496405/name/0	« آکادمیک خورشید »	.
almond_translate/4496405/location/0	تیم شا تی	.
almond_translate/4496405/location/1	کولوون	.
almond_translate/4496405/location/2	منطقه ی یا سیم مونگ	.
almond_translate/4496405/type/0	خرید	.
almond_translate/4496443/address/0	خیابان چتر ۱۸	.
almond_translate/4496443/name/0	چشم انداز آلکساندرا	.
almond_translate/4496443/location/0	منطقه مرکزی	.
almond_translate/4496443/location/1	مرکزی	.
almond_translate/4496443/location/2	جزیره هنگ کنگ	.
almond_translate/4496443/type/0	خرید	.
almond_translate/4520522/address/0	۱۳۰ خیابان Hennessy ، وَنچی	.
almond_translate/4520522/name/0	مرکز کامپیوتر وَنچی	.
almond_translate/4520522/location/0	وان چی / خلیج کاوزوی	.
almond_translate/4520522/location/1	جزیره هنگ کنگ	.
almond_translate/4520522/location/2	زمین بازی جنوبی	.
almond_translate/4520522/type/0	خرید	.
almond_translate/4540983/address/0	280 ، جاده ی گلستر ، خلیج کاسموایی	.
almond_translate/4540983/name/0	WTC More (مرکز تجارت جهانی)	.
almond_translate/4540983/location/0	وان چی / خلیج کاوزوی	.
almond_translate/4540983/location/1	جزیره هنگ کنگ	.
almond_translate/4540983/type/0	خرید	.
almond_translate/4541152/address/0	پلنگ خیابان سای لاوک ، سن وان	.
almond_translate/4541152/name/0	مرکز خرید « تیون فانگ »	.
almond_translate/4541152/location/0	سرزمینهای نو	.
almond_translate/4541152/location/1	تسو آن وان	.
almond_translate/4541152/type/0	خرید	.
almond_translate/4555337/address/0	۹ ناون رود ، تای پو ، Terries نو	.
almond_translate/4555337/name/0	پلازای اپتاون	.
almond_translate/4555337/location/0	سرزمینهای نو	.
almond_translate/4555337/location/1	تای پو	.
almond_translate/4555337/type/0	خرید	.
almond_translate/4555355/address/0	128 جاده کارپنتر ، شهر کولوون	.
almond_translate/4555355/name/0	پلازای شهر کولوون	.
almond_translate/4555355/location/0	منطقه شهر کولوون	.
almond_translate/4555355/location/1	کولوون	.
almond_translate/4555355/type/0	خرید	.
almond_translate/4555370/address/0	خیابان ان شن ، شاتین ، Terries New Territories	.
almond_translate/4555370/name/0	شهر خوشبختی شماره یک	.
almond_translate/4555370/location/0	سرزمینهای نو	.
almond_translate/4555370/location/1	شا تین	.
almond_translate/4555370/type/0	خرید	.
almond_translate/4680239/address/0	1 سرکت ایستگاه شاتین ، شاتین ، نوتر	.
almond_translate/4680239/name/0	پلازا سیتی لایک	.
almond_translate/4680239/location/0	سرزمینهای نو	.
almond_translate/4680239/location/1	شا تین	.
almond_translate/4680239/type/0	خرید	.
almond_translate/4699752/address/0	۸۳ تای آن مان هنگ سی ووی ، تای آن مان	.
almond_translate/4699752/name/0	شهر وی	.
almond_translate/4699752/location/0	سرزمینهای نو	.
almond_translate/4699752/location/1	توین مان	.
almond_translate/4699752/type/0	خرید	.
almond_translate/4886858/address/0	تقاطع جاده و جاده تانگ تو تان ، شهر کولوون ، کولوون	.
almond_translate/4886858/name/0	معبد هو وانگ	.
almond_translate/4886858/location/0	منطقه شهر کولوون	.
almond_translate/4886858/location/1	کوولون تونگ	.
almond_translate/4886858/location/2	کولوون	.
almond_translate/4886858/type/0	مناظر و چشم انداز	.
almond_translate/5040013/address/0	خیابان آستین غربی شماره 1	.
almond_translate/5040013/name/0	مرکز تجارت بین المللی	.
almond_translate/5040013/location/0	کولوون	.
almond_translate/5040013/location/1	منطقه ی یا سیم مونگ	.
almond_translate/5040013/type/0	خرید	.
almond_translate/5040013/type/1	مناظر و چشم انداز	.
almond_translate/5116872/address/0	خیابان هایپنگونگ ، تیم شا تی ، کولوون	.
almond_translate/5116872/name/0	مرکز کشف میراث هانگ کنگ	.
almond_translate/5116872/location/0	تیم شا تی	.
almond_translate/5116872/location/1	کولوون	.
almond_translate/5116872/location/2	منطقه ی یا سیم مونگ	.
almond_translate/5116872/type/0	موزه ها	.
almond_translate/5116873/address/0	۶۶ جاده ی خیابونی	.
almond_translate/5116873/name/0	کتابخانه مرکزی هنگ کنگ	.
almond_translate/5116873/location/0	پارک ویکتوریا	.
almond_translate/5116873/location/1	جزیره هنگ کنگ	.
almond_translate/5116873/type/0	موزه ها	.
almond_translate/5498037/address/0	مغازه شماره 5-7 ، طبقه دو ، گالری قله ، شماره 118 خیابان قله	.
almond_translate/5498037/name/0	موزه ایستگاه متروی هنگ کنگ	.
almond_translate/5498037/location/0	قله	.
almond_translate/5498037/location/1	منطقه مرکزی	.
almond_translate/5498037/location/2	جزیره هنگ کنگ	.
almond_translate/5498037/type/0	موزه ها	.
almond_translate/5951580/address/0	شماره ۳۰ خیابان پک تین ، شیک کیپ می	.
almond_translate/5951580/name/0	مرکز هنرهای خلاق کلوپ جوکی (JCCAC)	.
almond_translate/5951580/location/0	منطقه شان شوی پو	.
almond_translate/5951580/location/1	کولوون	.
almond_translate/5951580/type/0	خرید	.
almond_translate/5951580/type/1	موزه ها	.
almond_translate/5960766/address/0	خیابان نفت ۱۲	.
almond_translate/5960766/name/0	اوی!	.
almond_translate/5960766/location/0	نقطه ی شمالی	.
almond_translate/5960766/location/1	جزیره هنگ کنگ	.
almond_translate/5960766/location/2	منطقه شرقی	.
almond_translate/5960766/location/3	باغ شهر	.
almond_translate/5960766/type/0	خرید	.
almond_translate/5960766/type/1	موزه ها	.
almond_translate/5960770/address/0	پارک کوری بی	.
almond_translate/5960770/name/0	படک آتش نشانی الکساندر گرانتهام گالری نمایشی	.
almond_translate/5960770/location/0	منطقه شرقی	.
almond_translate/5960770/location/1	تای کو شن شرق	.
almond_translate/5960770/location/2	جزیره هنگ کنگ	.
almond_translate/5960770/type/0	موزه ها	.
almond_translate/6222865/address/0	سای کونگ	.
almond_translate/6222865/name/0	تیم چای	.
almond_translate/6222865/location/0	سرزمینهای نو	.
almond_translate/6222865/location/1	سای کونگ	.
almond_translate/6222865/type/0	مناظر و چشم انداز	.
almond_translate/6384098/address/0	۹ دایره عدالت ، Admiralty	.
almond_translate/6384098/name/0	انجمن آسیای مرکز هنگ کنگ	.
almond_translate/6384098/location/0	جزیره هنگ کنگ	.
almond_translate/6384098/location/1	تای فات هاو	.
almond_translate/6384098/type/0	خرید	.
almond_translate/6384098/type/1	موزه ها	.
almond_translate/6394458/address/0	شماره دو ، خیابان بندری ، وَنچی	.
almond_translate/6394458/name/0	مرکز هنرهای هنگ کنگ	.
almond_translate/6394458/location/0	وان چی / خلیج کاوزوی	.
almond_translate/6394458/location/1	جزیره هنگ کنگ	.
almond_translate/6394458/location/2	زمین بازی جنوبی	.
almond_translate/6394458/type/0	مناظر و چشم انداز	.
almond_translate/6402576/address/0	شماره یک خیابان گانگ جینگ ، مرکز	.
almond_translate/6402576/name/0	ایستگاه هانگ کنگ	.
almond_translate/6402576/location/0	منطقه مرکزی	.
almond_translate/6402576/location/1	مرکزی	.
almond_translate/6402576/location/2	جزیره هنگ کنگ	.
almond_translate/6402576/type/0	حمل و نقل	.
almond_translate/6439626/address/0	2B ، Yan King Court ، 119-121 Queen's Road East ، Wanchai	.
almond_translate/6439626/name/0	استودیو Choco L'ART	.
almond_translate/6439626/location/0	منطقه مرکزی	.
almond_translate/6439626/location/1	مرکزی	.
almond_translate/6439626/location/2	جزیره هنگ کنگ	.
almond_translate/6439626/type/0	خرید	.
almond_translate/6439626/type/1	موزه ها	.
almond_translate/6535749/address/0	30 لاستیک بالا سُن وان	.
almond_translate/6535749/name/0	اتاق کابوس	.
almond_translate/6535749/location/0	شونگ وان	.
almond_translate/6535749/location/1	منطقه مرکزی	.
almond_translate/6535749/location/2	جزیره هنگ کنگ	.
almond_translate/6535749/type/0	مناظر و چشم انداز	.
almond_translate/6562448/address/0	۱۵۰ جاده ی فنگ یوین	.
almond_translate/6562448/name/0	محمۀ پروانه فنگ یوین	.
almond_translate/6562448/location/0	سرزمینهای نو	.
almond_translate/6562448/location/1	تای پو	.
almond_translate/6562448/type/0	طبیعت و پارکها	.
