almond_translate/311565/address/0	19 درخت پنبه در مرکز	.
almond_translate/6873090/address/0	پارک کولوون ، شماره ۲۲ ، جاده آستین	.
almond_translate/6873090/name/0	خیابان ستاره های کمیک هنگ کنگ	.
almond_translate/6873090/location/0	تیم شا تی	.
almond_translate/6873090/location/1	کولوون	.
almond_translate/6873090/location/2	منطقه ی یا سیم مونگ	.
almond_translate/6873090/type/0	موزه ها	.
almond_translate/6881392/address/0	شماره ۵ Sok Kwu Wan اول خیابان ، جزیره لامپا Raft ماهی ، Sok Kwu Wan ، جزیره لامپا	.
almond_translate/6881392/name/0	روستای لامما فیشرفوک	.
almond_translate/6881392/location/0	سرزمینهای نو	.
almond_translate/6881392/location/1	منطقه جزایر	.
almond_translate/6881392/location/2	جزیره لامپا	.
almond_translate/6881392/type/0	مناظر و چشم انداز	.
almond_translate/7022741/address/0	شماره ۱۱ تای تونگ شان سړک یوین لانگ	.
almond_translate/7022741/name/0	پارک زیستی تایتون	.
almond_translate/7022741/location/0	سرزمینهای نو	.
almond_translate/7022741/location/1	یوین لانگ	.
almond_translate/7022741/type/0	مناظر و چشم انداز	.
almond_translate/7022746/address/0	شماره 63) جاده ما تاو کوک ، کولوون	.
almond_translate/7022746/name/0	روستای هنرمند انبار دام	.
almond_translate/7022746/location/0	منطقه شهر کولوون	.
almond_translate/7022746/location/1	کولوون	.
almond_translate/7022746/type/0	مناظر و چشم انداز	.
almond_translate/7022751/address/0	شماره ۷۱ ، جاده ی خلیج آبی نو ، کوون تونگ	.
almond_translate/7022751/name/0	پارک دره اردن	.
almond_translate/7022751/location/0	کولوون	.
almond_translate/7022751/location/1	منطقه کوون تونگ	.
almond_translate/7022751/type/0	طبیعت و پارکها	.
almond_translate/7028983/address/0	۱۲ خیابان پله ۷ /F ساختمان پله	.
almond_translate/7028983/name/0	گالری گاگوسی	.
almond_translate/7028983/location/0	منطقه مرکزی	.
almond_translate/7028983/location/1	مرکزی	.
almond_translate/7028983/location/2	جزیره هنگ کنگ	.
almond_translate/7028983/type/0	مناظر و چشم انداز	.
almond_translate/7146398/address/0	شماره ٦۶ پک وو سړک ، فَنَلینگ	.
almond_translate/7146398/name/0	فنگ این شن کوون	.
almond_translate/7146398/location/0	سرزمینهای نو	.
almond_translate/7146398/location/1	منطقه شمالی	.
almond_translate/7146398/type/0	مناظر و چشم انداز	.
almond_translate/7149796/address/0	16 سنت نو شرقی	.
almond_translate/7149796/name/0	پارک یادبود سان ات سین	.
almond_translate/7149796/location/0	منطقه مرکزی	.
almond_translate/7149796/location/1	جزیره هنگ کنگ	.
almond_translate/7149796/type/0	طبیعت و پارکها	.
almond_translate/7317246/address/0	خیابان دانشگاه ، شا تین	.
almond_translate/7317246/name/0	دانشگاه چینی هانگ کنگ	.
almond_translate/7317246/location/0	سرزمینهای نو	.
almond_translate/7317246/location/1	شا تین	.
almond_translate/7317246/type/0	مناظر و چشم انداز	.
almond_translate/7390705/address/0	تسو آن وان	.
almond_translate/7390705/name/0	مُناستوری غربی	.
almond_translate/7390705/location/0	سرزمینهای نو	.
almond_translate/7390705/location/1	تسو آن وان	.
almond_translate/7390705/type/0	مناظر و چشم انداز	.
almond_translate/7629553/address/0	شماره ۱۱۸ ، خیابان پیک ۳ / ف ، گالری پیک	.
almond_translate/7629553/name/0	موزه چشم های حقه ای هانگ کنگ	.
almond_translate/7629553/location/0	قله	.
almond_translate/7629553/location/1	منطقه مرکزی	.
almond_translate/7629553/location/2	جزیره هنگ کنگ	.
almond_translate/7629553/type/0	موزه ها	.
almond_translate/7629553/type/1	پارک های آبی و تفریحی	.
almond_translate/7810755/address/0	خیابان هارکورت ، Admiralty	.
almond_translate/7810755/name/0	پارک تامار	.
almond_translate/7810755/location/0	منطقه مرکزی	.
almond_translate/7810755/location/1	جزیره هنگ کنگ	.
almond_translate/7810755/type/0	طبیعت و پارکها	.
almond_translate/7812487/address/0	شماره ۲۸ تای پینگ شان ، شینگ وان	.
almond_translate/7812487/name/0	AP معاصر	.
almond_translate/7812487/location/0	شونگ وان	.
almond_translate/7812487/location/1	منطقه مرکزی	.
almond_translate/7812487/location/2	جزیره هنگ کنگ	.
almond_translate/7812487/type/0	خرید	.
almond_translate/7812487/type/1	موزه ها	.
almond_translate/7892357/address/0	27 فروشگاه خیابان بیلی شماره 6 ، طبقه بالا ، خانه طلوع	.
almond_translate/7892357/name/0	پارکوی آرت هنگ کنگ	.
almond_translate/7892357/location/0	منطقه مرکزی	.
almond_translate/7892357/location/1	مرکزی	.
almond_translate/7892357/location/2	جزیره هنگ کنگ	.
almond_translate/7892357/type/0	خرید	.
almond_translate/7892357/type/1	موزه ها	.
almond_translate/8036157/address/0	انگ پینگ ، جزیره لاتاناو ، جزایر کناری	.
almond_translate/8036157/name/0	راه خرد	.
almond_translate/8036157/location/0	سرزمینهای نو	.
almond_translate/8036157/location/1	منطقه جزایر	.
almond_translate/8036157/location/2	لندтау	.
almond_translate/8036157/type/0	مناظر و چشم انداز	.
almond_translate/8046810/address/0	شماره ۱۳۸ خیابان ناتان ، تیم شا تی ، کولوون	.
almond_translate/8046810/name/0	کلیسای سنت اندرو	.
almond_translate/8046810/location/0	تیم شا تی	.
almond_translate/8046810/location/1	کولوون	.
almond_translate/8046810/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8046810/type/0	مناظر و چشم انداز	.
almond_translate/8051405/address/0	۸۰۰ قلعه پیک سړک ، لای چی کوک	.
almond_translate/8051405/name/0	آکادمی ژئو سانگ-ئی	.
almond_translate/8051405/location/0	منطقه شان شوی پو	.
almond_translate/8051405/location/1	کولوون	.
almond_translate/8051405/type/0	خرید	.
almond_translate/8051405/type/1	موزه ها	.
almond_translate/8052178/address/0	30 ، خیابان هایپنگونگ ، تیم شا تی	.
almond_translate/8052178/name/0	بازار موقتی جاده هایپوهنگ	.
almond_translate/8052178/location/0	تیم شا تی	.
almond_translate/8052178/location/1	کولوون	.
almond_translate/8052178/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8052178/type/0	خرید	.
almond_translate/8052178/type/1	غذا و نوشیدنی	.
almond_translate/8380142/address/0	شماره ۲۰ جاده ی ناتان ، تیم شا تی	.
almond_translate/8380142/name/0	فروشگاه سوگو (سامشا تی)	.
almond_translate/8380142/location/0	تیم شا تی	.
almond_translate/8380142/location/1	کولوون	.
almond_translate/8380142/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8380142/type/0	خرید	.
almond_translate/8498377/address/0	4 /F ، برج SML ، شماره 165 ، جاده هوی بان کوون تونگ ، کولوون	.
almond_translate/8498377/name/0	موزه خورشید	.
almond_translate/8498377/location/0	کوون تونگ	.
almond_translate/8498377/location/1	کولوون	.
almond_translate/8498377/location/2	منطقه کوون تونگ	.
almond_translate/8498377/type/0	موزه ها	.
almond_translate/8514104/address/0	شماره ५२ خیابان ویندم	.
almond_translate/8514104/name/0	گالری اپرا هنگ کنگ	.
almond_translate/8514104/location/0	منطقه مرکزی	.
almond_translate/8514104/location/1	مرکزی	.
almond_translate/8514104/location/2	جزیره هنگ کنگ	.
almond_translate/8514104/type/0	خرید	.
almond_translate/8514104/type/1	موزه ها	.
almond_translate/8705162/address/0	۸ / ۹ لونگ ات سړک و ۹ خیابان یوین لونگ ، یوین لونگ ، Terries	.
almond_translate/8705162/name/0	فروشگاه YOHO	.
almond_translate/8705162/location/0	سرزمینهای نو	.
almond_translate/8705162/location/1	یوین لانگ	.
almond_translate/8705162/type/0	خرید	.
almond_translate/8705196/address/0	خروجی مرکزی ام تی آر کی	.
almond_translate/8705196/name/0	تور با راهنمایی تند ترم پیک	.
almond_translate/8705196/location/0	قله	.
almond_translate/8705196/location/1	منطقه مرکزی	.
almond_translate/8705196/location/2	جزیره هنگ کنگ	.
almond_translate/8705196/type/0	تور	.
almond_translate/8820252/address/0	پارک ویکتوریا خیابان هنگ فات 1	.
almond_translate/8820252/name/0	پارک ویکتوریا هنگ کنگ ماه نو (مسابقه ی گل)	.
almond_translate/8820252/location/0	وان چی / خلیج کاوزوی	.
almond_translate/8820252/location/1	پارک ویکتوریا	.
almond_translate/8820252/location/2	جزیره هنگ کنگ	.
almond_translate/8820252/type/0	رویدادها	.
almond_translate/8820310/address/0	در اطراف بندر ویکتوریا	.
almond_translate/8820310/name/0	شمارش سال نو هنگ کنگ	.
almond_translate/8820310/location/0	کولوون	.
almond_translate/8820310/location/1	منطقه ی یا سیم مونگ	.
almond_translate/8820310/type/0	رویدادها	.
almond_translate/8820313/address/0	1 دایره اکسپو ، مرکز کنوانسیون و نمایشگاه وَن چی ، سالن 1	.
almond_translate/8820313/name/0	کنوانسیون Ani-Com & Games	.
almond_translate/8820313/location/0	وان چی / خلیج کاوزوی	.
almond_translate/8820313/location/1	جزیره هنگ کنگ	.
almond_translate/8820313/location/2	زمین بازی جنوبی	.
almond_translate/8820313/type/0	رویدادها	.
almond_translate/9456955/address/0	شماره 1811-199 ، خیابان هولیوود شینگ وان	.
almond_translate/9456955/name/0	موزه ی "" لانگ ای ""	.
almond_translate/9456955/location/0	شونگ وان	.
almond_translate/9456955/location/1	منطقه مرکزی	.
almond_translate/9456955/location/2	جزیره هنگ کنگ	.
almond_translate/9456955/type/0	موزه ها	.
almond_translate/9721565/address/0	شماره یک جاده ی یوین وو ، شا تین ، نوترانه	.
almond_translate/9721565/name/0	میدان هنر شهر	.
almond_translate/9721565/location/0	سرزمینهای نو	.
almond_translate/9721565/location/1	شا تین	.
almond_translate/9721565/type/0	طبیعت و پارکها	.
almond_translate/9748654/address/0	مسیر سنگی نواه	.
almond_translate/9748654/name/0	خانه آبی	.
almond_translate/9748654/location/0	جزیره هنگ کنگ	.
almond_translate/9748654/location/1	خیابان Hennessy	.
almond_translate/9748654/type/0	مناظر و چشم انداز	.
almond_translate/9996702/address/0	تیم شا تی شرق حوضچه کنار آب	.
almond_translate/9996702/name/0	باغ ستاره ها	.
almond_translate/9996702/location/0	تیم شا تی	.
almond_translate/9996702/location/1	کولوون	.
almond_translate/9996702/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9996702/type/0	مناظر و چشم انداز	.
almond_translate/10020327/address/0	55 Eastern Hospital Rd, So Kon Po Hong Kong Stadium	.
almond_translate/10020327/name/0	هنگ کنگ هفت	.
almond_translate/10020327/location/0	جزیره هنگ کنگ	.
almond_translate/10020327/type/0	رویدادها	.
almond_translate/10020336/address/0	شماره یک خیابان هینگ فات ، کوز وائی پارک ویکتوریا	.
almond_translate/10020336/name/0	نمایشگاه گلهای هنگ کنگ	.
almond_translate/10020336/location/0	وان چی / خلیج کاوزوی	.
almond_translate/10020336/location/1	پارک ویکتوریا	.
almond_translate/10020336/location/2	جزیره هنگ کنگ	.
almond_translate/10020336/type/0	رویدادها	.
almond_translate/10020359/address/0	شماره ۱۸۰ ، خیابان ونگ چوک هانگ پارک اقیانوس	.
almond_translate/10020359/name/0	جشن هالووین پارک اقیانوس	.
almond_translate/10020359/location/0	منطقه خلیج	.
almond_translate/10020359/location/1	جزیره هنگ کنگ	.
almond_translate/10020359/location/2	منطقه جنوبی	.
almond_translate/10020359/type/0	رویدادها	.
almond_translate/10020362/address/0	شماره دو ، خیابان هاربر ، مرکز هنرهای شهر وانچی	.
almond_translate/10020362/name/0	جشنواره هنرهای هنگ کنگ	.
almond_translate/10020362/location/0	قله	.
almond_translate/10020362/location/1	منطقه مرکزی	.
almond_translate/10020362/location/2	جزیره هنگ کنگ	.
almond_translate/10020362/type/0	رویدادها	.
almond_translate/10059580/address/0	پارک کنار آب سای کونگ	.
almond_translate/10059580/name/0	مرکز کشف آتشفشان	.
almond_translate/10059580/location/0	سرزمینهای نو	.
almond_translate/10059580/location/1	سای کونگ	.
almond_translate/10059580/type/0	موزه ها	.
almond_translate/10148796/address/0	جاده هوی بن ، کوون تونگ	.
almond_translate/10148796/name/0	خیابان ساحلی کوون تونگ	.
almond_translate/10148796/location/0	کوون تونگ	.
almond_translate/10148796/location/1	کولوون	.
almond_translate/10148796/location/2	منطقه کوون تونگ	.
almond_translate/10148796/type/0	مناظر و چشم انداز	.
almond_translate/10148796/type/1	طبیعت و پارکها	.
almond_translate/10168833/address/0	خلیج Clear Water ، Territoires نو	.
almond_translate/10168833/name/0	دانشگاه علوم و فناوری هنگ کنگ	.
almond_translate/10168833/location/0	سرزمینهای نو	.
almond_translate/10168833/location/1	سای کونگ	.
almond_translate/10168833/type/0	مناظر و چشم انداز	.
almond_translate/10195997/address/0	شماره ۱۵ در خیابان Chun ، ما آن شان ، در مناطق جدید	.
almond_translate/10195997/name/0	مرکز خرید کنار آب	.
almond_translate/10195997/location/0	سرزمینهای نو	.
almond_translate/10195997/location/1	شا تین	.
almond_translate/10195997/type/0	خرید	.
almond_translate/10509035/address/0	۱۳۸ خیابان کمیته روستایی شاتین	.
almond_translate/10509035/name/0	مربع خانه	.
almond_translate/10509035/location/0	سرزمینهای نو	.
almond_translate/10509035/location/1	شا تین	.
almond_translate/10509035/type/0	خرید	.
almond_translate/10519579/address/0	شماره ۹ خیابان چانگ یو ، لایچی کوک ، کولوون	.
almond_translate/10519579/name/0	D2 مکان	.
almond_translate/10519579/location/0	منطقه شان شوی پو	.
almond_translate/10519579/location/1	لای چی کوک	.
almond_translate/10519579/location/2	کولوون	.
almond_translate/10519579/type/0	خرید	.
almond_translate/10519584/address/0	8 خیابان یات تونگ ، تونگ چینگ	.
almond_translate/10519584/name/0	مرکز خرید ات تونگ	.
almond_translate/10519584/location/0	سرزمینهای نو	.
almond_translate/10519584/location/1	منطقه جزایر	.
almond_translate/10519584/location/2	لندтау	.
almond_translate/10519584/type/0	خرید	.
almond_translate/11849510/address/0	جاده ی توین مون هنگ سی ووی	.
almond_translate/11849510/name/0	پارک توین مان	.
almond_translate/11849510/location/0	سرزمینهای نو	.
almond_translate/11849510/location/1	توین مان	.
almond_translate/11849510/type/0	بازی های سرگرم کننده	.
almond_translate/11849510/type/1	طبیعت و پارکها	.
almond_translate/12060638/address/0	خیابان مالوری ۷	.
almond_translate/12060638/name/0	پایگاه خانگی کامیکس	.
almond_translate/12060638/location/0	وان چی / خلیج کاوزوی	.
almond_translate/12060638/location/1	جزیره هنگ کنگ	.
almond_translate/12060638/type/0	موزه ها	.
almond_translate/12275507/address/0	شماره ۶ ۲۵ و ۶۳۹ ، خیابان ناتان ، مونگاک	.
almond_translate/12275507/name/0	گراند پلازا	.
almond_translate/12275507/location/0	منگ کوک	.
almond_translate/12275507/location/1	کولوون	.
almond_translate/12275507/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12275507/type/0	خرید	.
almond_translate/12309744/address/0	سای کونگ	.
almond_translate/12309744/name/0	بازار خیابان سای کونگ	.
almond_translate/12309744/location/0	سرزمینهای نو	.
almond_translate/12309744/location/1	سای کونگ	.
almond_translate/12309744/type/0	خرید	.
almond_translate/12398953/address/0	شماره ۱۰۰ ، جاده کوای شونگ ، کوای چونگ ، نواتری	.
almond_translate/12398953/name/0	گلینتیا ویلج ، هنگ کنگ آرایشگاه طراح Outlet	.
almond_translate/12398953/location/0	سرزمینهای نو	.
almond_translate/12398953/location/1	کوای سینگ	.
almond_translate/12398953/location/2	کوای فنگ	.
almond_translate/12398953/type/0	خرید	.
almond_translate/12537243/address/0	68 ، خیابان هوی یوین ، کوون تونگ	.
almond_translate/12537243/name/0	پلازا کوون تونگ	.
almond_translate/12537243/location/0	کوون تونگ	.
almond_translate/12537243/location/1	کولوون	.
almond_translate/12537243/location/2	منطقه کوون تونگ	.
almond_translate/12537243/type/0	خرید	.
almond_translate/12631583/address/0	شماره یک خیابان یوان وو ، شا تین	.
almond_translate/12631583/name/0	تالار شهرداری شا تین	.
almond_translate/12631583/location/0	سرزمینهای نو	.
almond_translate/12631583/location/1	شا تین	.
almond_translate/12631583/type/0	مناظر و چشم انداز	.
almond_translate/12907122/address/0	انتهای خیابان پک شی ، چانگ Chau	.
almond_translate/12907122/name/0	معبد پیک تای در چانگ Chau	.
almond_translate/12907122/location/0	سرزمینهای نو	.
almond_translate/12907122/location/1	منطقه جزایر	.
almond_translate/12907122/location/2	چانگ Chau	.
almond_translate/12907122/type/0	مناظر و چشم انداز	.
almond_translate/12948010/address/0	شماره ۱۳۳ جاده ی کناری	.
almond_translate/12948010/name/0	خانه های سنگی باغ خانواده	.
almond_translate/12948010/location/0	منطقه شهر کولوون	.
almond_translate/12948010/location/1	کوولون تونگ	.
almond_translate/12948010/location/2	کولوون	.
almond_translate/12948010/type/0	مناظر و چشم انداز	.
almond_translate/12955828/address/0	شماره ۳۵ دهکده بالا ، دهکده ما آن شان	.
almond_translate/12955828/name/0	کمپ جوانان گریس	.
almond_translate/12955828/location/0	سرزمینهای نو	.
almond_translate/12955828/location/1	شا تین	.
almond_translate/12955828/type/0	موزه ها	.
almond_translate/12970875/address/0	خیابان رابینسون ۷۰	.
almond_translate/12970875/name/0	کنیسه اویل لِه	.
almond_translate/12970875/location/0	منطقه مرکزی	.
almond_translate/12970875/location/1	جزیره هنگ کنگ	.
almond_translate/12970875/type/0	مناظر و چشم انداز	.
almond_translate/13292535/address/0	5 کامرون ، تسیم شا تی 4 /F ، ترینز پلازا	.
almond_translate/13292535/name/0	Sandbox VR	.
almond_translate/13292535/location/0	تیم شا تی	.
almond_translate/13292535/location/1	کولوون	.
almond_translate/13292535/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13292535/type/0	مناظر و چشم انداز	.
almond_translate/13292535/type/1	بازی های سرگرم کننده	.
almond_translate/13412178/address/0	شماره ۱۸ خیابان هوی فای ، فروشگاه کولوون G03 ، G/F One SilverSea	.
almond_translate/13412178/name/0	سوپر پارک هانگ کنگ	.
almond_translate/13412178/location/0	اولمپیک	.
almond_translate/13412178/location/1	کولوون	.
almond_translate/13412178/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13412178/type/0	بازی های سرگرم کننده	.
almond_translate/13412178/type/1	طبیعت و پارکها	.
almond_translate/14143982/address/0	شماره ۱۰ هولیوود	.
almond_translate/14143982/name/0	تای کان	.
almond_translate/14143982/location/0	منطقه مرکزی	.
almond_translate/14143982/location/1	مرکزی	.
almond_translate/14143982/location/2	جزیره هنگ کنگ	.
almond_translate/14143982/type/0	مناظر و چشم انداز	.
almond_translate/14179331/address/0	1 /F ، 45 تای هو سړک ، تُن وان	.
almond_translate/14179331/name/0	اتاق چای گربه ها	.
almond_translate/14179331/location/0	سرزمینهای نو	.
almond_translate/14179331/location/1	تسو آن وان	.
almond_translate/14179331/type/0	مناظر و چشم انداز	.
almond_translate/14920833/address/0	لاین خانه ی جزیره ، تای پو ، مرکز مطالعات حفاظتی خانه ی جزیره ، در Territoires	.
almond_translate/14920833/name/0	مرکز مطالعات حفاظتی خانه های جزیره	.
almond_translate/14920833/location/0	سرزمینهای نو	.
almond_translate/14920833/location/1	تای پو	.
almond_translate/14920833/type/0	طبیعت و پارکها	.
almond_translate/14928947/address/0	118-130 و 132 ناتان سړک	.
almond_translate/14928947/name/0	میرا پلیز	.
almond_translate/14928947/location/0	تیم شا تی	.
almond_translate/14928947/location/1	کولوون	.
almond_translate/14928947/location/2	منطقه ی یا سیم مونگ	.
almond_translate/14928947/type/0	خرید	.
almond_translate/14965565/address/0	شماره ۱۰۴۶ جاده ی کنگ ، خلیج مکعب ساختمان ییک چانگ	.
almond_translate/14965565/name/0	ساختمان هیولا	.
almond_translate/14965565/location/0	منطقه شرقی	.
almond_translate/14965565/location/1	جزیره هنگ کنگ	.
almond_translate/14965565/type/0	مناظر و چشم انداز	.
almond_translate/14965565/type/1	دیگر	.
almond_translate/14965669/address/0	2 Kornhill Road, Quarry Bay Kornhill Plaza	.
almond_translate/14965669/name/0	آرتور STYLE کورن هیل	.
almond_translate/14965669/location/0	منطقه شرقی	.
almond_translate/14965669/location/1	جزیره هنگ کنگ	.
almond_translate/14965669/type/0	خرید	.
almond_translate/14969288/address/0	۱۳ فیوک سو لاین ، سای ایننگ پن در کنار رستوران آلی لوکوفاما	.
almond_translate/14969288/name/0	صحنه های بامبو	.
almond_translate/14969288/location/0	غرب (سه وان)	.
almond_translate/14969288/location/1	جزیره هنگ کنگ	.
almond_translate/14969288/location/2	خیابان آب	.
almond_translate/14969288/location/3	منطقه غربی	.
almond_translate/14969288/type/0	خرید	.
almond_translate/14969288/type/1	موزه ها	.
almond_translate/15044519/address/0	شماره 1 ، پارک استیو ، شماره 6 ، شماره 6 ، شماره 1 ، ترمیال ، فرودگاه بین المللی هنگ کنگ ( نزدیک در شماره 1)	.
almond_translate/15044519/name/0	پلیزا پریمیم اول هنگ کنگ	.
almond_translate/15044519/location/0	سرزمینهای نو	.
almond_translate/15044519/location/1	منطقه جزایر	.
almond_translate/15044519/location/2	تونگ چینگ	.
almond_translate/15044519/type/0	منابع مسافر	.
almond_translate/15194758/address/0	16 پل تای ، ما آن شان	.
almond_translate/15194758/name/0	ما به مال می رویم	.
almond_translate/15194758/location/0	سرزمینهای نو	.
almond_translate/15194758/location/1	شا تین	.
almond_translate/15194758/type/0	خرید	.
almond_translate/15210251/address/0	هنگ کنگ چین	.
almond_translate/15210251/name/0	ایستگاه هونگ کنگ غربی کوولون	.
almond_translate/15210251/location/0	آستین	.
almond_translate/15210251/location/1	کولوون	.
almond_translate/15210251/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15210251/type/0	مناظر و چشم انداز	.
almond_translate/15687373/address/0	شماره ۴۵ خیابان پک تین پار ، تُن وان	.
almond_translate/15687373/name/0	کارخانه ها	.
almond_translate/15687373/location/0	سرزمینهای نو	.
almond_translate/15687373/location/1	تسو آن وان	.
almond_translate/15687373/type/0	خرید	.
almond_translate/15687373/type/1	مناظر و چشم انداز	.
almond_translate/15687373/type/2	موزه ها	.
almond_translate/16660430/address/0	8 خیابان کاناچ مرکزی	.
almond_translate/16660430/name/0	چتر برجسته	.
almond_translate/16660430/location/0	منطقه مرکزی	.
almond_translate/16660430/location/1	مرکزی	.
almond_translate/16660430/location/2	جزیره هنگ کنگ	.
almond_translate/16660430/type/0	خرید	.
almond_translate/16731129/address/0	شماره ۸ خیابان شان یوت ، خلیج کووloon	.
almond_translate/16731129/name/0	ساختمان کربن صفر	.
almond_translate/16731129/location/0	خلیج کووان	.
almond_translate/16731129/location/1	کولوون	.
almond_translate/16731129/location/2	منطقه کوون تونگ	.
almond_translate/16731129/type/0	مناظر و چشم انداز	.
almond_translate/17367037/address/0	شماره ۶ ، دره متروپلیس ، هونگهوم ، کولوون	.
almond_translate/17367037/name/0	شهر خوشبختی	.
almond_translate/17367037/location/0	کولوون	.
almond_translate/17367037/location/1	منطقه ی یا سیم مونگ	.
almond_translate/17367037/type/0	خرید	.
almond_translate/17563172/address/0	تیسو هانگ	.
almond_translate/17563172/name/0	مرکز آموزش طبیعت شیر	.
almond_translate/17563172/location/0	سرزمینهای نو	.
almond_translate/17563172/location/1	سای کونگ	.
almond_translate/17563172/type/0	طبیعت و پارکها	.
almond_translate/17639106/address/0	در کنار کشتی ویکتوریا ، در خیابان سالزبری ۱۸ ، سیم شا تی	.
almond_translate/17639106/name/0	K11 MUSEA	.
almond_translate/17639106/location/0	تیم شا تی	.
almond_translate/17639106/location/1	کولوون	.
almond_translate/17639106/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17639106/type/0	خرید	.
almond_translate/17806995/address/0	100 جاده سایبری 100 جاده سایبری	.
almond_translate/17806995/name/0	Cyberport Arcade	.
almond_translate/17806995/location/0	پوک فو لام	.
almond_translate/17806995/location/1	جزیره هنگ کنگ	.
almond_translate/17806995/location/2	منطقه جنوبی	.
almond_translate/17806995/type/0	خرید	.
almond_translate/19924388/address/0	پارک هنر ، کولوون غربی	.
almond_translate/19924388/name/0	غرفه M+	.
almond_translate/19924388/location/0	کولوون	.
almond_translate/19924388/location/1	منطقه ی یا سیم مونگ	.
almond_translate/19924388/type/0	موزه ها	.
almond_translate/20264787/address/0	شماره ۱ آ ، خیابان چونگ هنگ ، چانگ Chau	.
almond_translate/20264787/name/0	معبد هونگ شن (چنگ Chau)	.
almond_translate/20264787/location/0	سرزمینهای نو	.
almond_translate/20264787/location/1	منطقه جزایر	.
almond_translate/20264787/location/2	چانگ Chau	.
almond_translate/20264787/type/0	مناظر و چشم انداز	.
almond_translate/20671406/address/0	جاده ی منی در جنوب طرف مخزن بزرگ جزیره سد شرقی	.
almond_translate/20671406/name/0	یادبود حوضچه ی جزیره ی بالا	.
almond_translate/20671406/location/0	سرزمینهای نو	.
almond_translate/20671406/location/1	سای کونگ	.
almond_translate/20671406/type/0	مناظر و چشم انداز	.
almond_translate/20712672/address/0	جاده خلیج Clear Water	.
almond_translate/20712672/name/0	ساحل سلور استاند	.
almond_translate/20712672/location/0	وانگ تای سین ولسوالۍ	.
almond_translate/20712672/location/1	کولوون	.
almond_translate/20712672/type/0	طبیعت و پارکها	.
almond_translate/20712672/type/1	فعالیت های بیرونی	.
almond_translate/20885424/address/0	28 شان مونگ سړک ، کولوون	.
almond_translate/20885424/name/0	قدم V	.
almond_translate/20885424/location/0	منطقه شان شوی پو	.
almond_translate/20885424/location/1	کولوون	.
almond_translate/20885424/type/0	خرید	.
almond_translate/21198786/address/0	22-36 خیابان پترسون ، کوز وائی بی جاد پرل پلازا	.
almond_translate/21198786/name/0	دون دون دنی دون کی مروارید شهر	.
almond_translate/21198786/location/0	وان چی / خلیج کاوزوی	.
almond_translate/21198786/location/1	جزیره هنگ کنگ	.
almond_translate/21198786/type/0	خرید	.
