almond_translate/Abu Dhabi_friday/day/0	جمعه	.
almond_translate/Madrid_tuesday/weather/0	ابرها	.
almond_translate/Madrid_wednesday/day/0	چهارشنبه	.
almond_translate/Madrid_wednesday/city/0	مایدریس	.
almond_translate/Madrid_wednesday/weather/0	آفتابی	.
almond_translate/Melbourne_friday/day/0	جمعه	.
almond_translate/Melbourne_friday/city/0	ملبورن	.
almond_translate/Melbourne_friday/weather/0	آفتابی	.
almond_translate/Melbourne_monday/day/0	دوشنبه	.
almond_translate/Melbourne_monday/city/0	ملبورن	.
almond_translate/Melbourne_monday/weather/0	باران	.
almond_translate/Melbourne_saturday/day/0	شنبه	.
almond_translate/Melbourne_saturday/city/0	ملبورن	.
almond_translate/Melbourne_saturday/weather/0	ابرها	.
almond_translate/Melbourne_sunday/day/0	روز یکشنبه	.
almond_translate/Melbourne_sunday/city/0	ملبورن	.
almond_translate/Melbourne_sunday/weather/0	آفتابی	.
almond_translate/Melbourne_thursday/day/0	سه شنبه	.
almond_translate/Melbourne_thursday/city/0	ملبورن	.
almond_translate/Melbourne_thursday/weather/0	آفتابی	.
almond_translate/Melbourne_today/day/0	امروز	.
almond_translate/Melbourne_today/city/0	ملبورن	.
almond_translate/Melbourne_today/weather/0	ابرها	.
almond_translate/Melbourne_tomorrow/day/0	فردا	.
almond_translate/Melbourne_tomorrow/city/0	ملبورن	.
almond_translate/Melbourne_tomorrow/weather/0	آفتابی	.
almond_translate/Melbourne_tuesday/day/0	شنبه	.
almond_translate/Melbourne_tuesday/city/0	ملبورن	.
almond_translate/Melbourne_tuesday/weather/0	باران	.
almond_translate/Melbourne_wednesday/day/0	چهارشنبه	.
almond_translate/Melbourne_wednesday/city/0	ملبورن	.
almond_translate/Melbourne_wednesday/weather/0	باران	.
almond_translate/Moscow_friday/day/0	جمعه	.
almond_translate/Moscow_friday/city/0	مسکو	.
almond_translate/Moscow_friday/weather/0	باران	.
almond_translate/Moscow_monday/day/0	دوشنبه	.
almond_translate/Moscow_monday/city/0	مسکو	.
almond_translate/Moscow_monday/weather/0	ابرها	.
almond_translate/Moscow_saturday/day/0	شنبه	.
almond_translate/Moscow_saturday/city/0	مسکو	.
almond_translate/Moscow_saturday/weather/0	آفتابی	.
almond_translate/Moscow_sunday/day/0	روز یکشنبه	.
almond_translate/Moscow_sunday/city/0	مسکو	.
almond_translate/Moscow_sunday/weather/0	آفتابی	.
almond_translate/Moscow_thursday/day/0	سه شنبه	.
almond_translate/Moscow_thursday/city/0	مسکو	.
almond_translate/Moscow_thursday/weather/0	آفتابی	.
almond_translate/Moscow_today/day/0	امروز	.
almond_translate/Moscow_today/city/0	مسکو	.
almond_translate/Moscow_today/weather/0	باران	.
almond_translate/Moscow_tomorrow/day/0	فردا	.
almond_translate/Moscow_tomorrow/city/0	مسکو	.
almond_translate/Moscow_tomorrow/weather/0	باران	.
almond_translate/Moscow_tuesday/day/0	شنبه	.
almond_translate/Moscow_tuesday/city/0	مسکو	.
almond_translate/Moscow_tuesday/weather/0	ابرها	.
almond_translate/Moscow_wednesday/day/0	چهارشنبه	.
almond_translate/Moscow_wednesday/city/0	مسکو	.
almond_translate/Moscow_wednesday/weather/0	ابرها	.
almond_translate/Muchen_friday/day/0	جمعه	.
almond_translate/Muchen_friday/city/0	موهان	.
almond_translate/Muchen_friday/weather/0	آفتابی	.
almond_translate/Muchen_monday/day/0	دوشنبه	.
almond_translate/Muchen_monday/city/0	موهان	.
almond_translate/Muchen_monday/weather/0	آفتابی	.
almond_translate/Muchen_saturday/day/0	شنبه	.
almond_translate/Muchen_saturday/city/0	موهان	.
almond_translate/Muchen_saturday/weather/0	ابرها	.
almond_translate/Muchen_sunday/day/0	روز یکشنبه	.
almond_translate/Muchen_sunday/city/0	موهان	.
almond_translate/Muchen_sunday/weather/0	ابرها	.
almond_translate/Muchen_thursday/day/0	سه شنبه	.
almond_translate/Muchen_thursday/city/0	موهان	.
almond_translate/Muchen_thursday/weather/0	ابرها	.
almond_translate/Muchen_today/day/0	امروز	.
almond_translate/Muchen_today/city/0	موهان	.
almond_translate/Muchen_today/weather/0	ابرها	.
almond_translate/Muchen_tomorrow/day/0	فردا	.
almond_translate/Muchen_tomorrow/city/0	موهان	.
almond_translate/Muchen_tomorrow/weather/0	آفتابی	.
almond_translate/Muchen_tuesday/day/0	شنبه	.
almond_translate/Muchen_tuesday/city/0	موهان	.
almond_translate/Muchen_tuesday/weather/0	ابرها	.
almond_translate/Muchen_wednesday/day/0	چهارشنبه	.
almond_translate/Muchen_wednesday/city/0	موهان	.
almond_translate/Muchen_wednesday/weather/0	آفتابی	.
almond_translate/New York_friday/day/0	جمعه	.
almond_translate/New York_friday/city/0	نیویورک	.
almond_translate/New York_friday/weather/0	آفتابی	.
almond_translate/New York_monday/day/0	دوشنبه	.
almond_translate/New York_monday/city/0	نیویورک	.
almond_translate/New York_monday/weather/0	آفتابی	.
almond_translate/New York_saturday/day/0	شنبه	.
almond_translate/New York_saturday/city/0	نیویورک	.
almond_translate/New York_saturday/weather/0	باران	.
almond_translate/New York_sunday/day/0	روز یکشنبه	.
almond_translate/New York_sunday/city/0	نیویورک	.
almond_translate/New York_sunday/weather/0	ابرها	.
almond_translate/New York_thursday/day/0	سه شنبه	.
almond_translate/New York_thursday/city/0	نیویورک	.
almond_translate/New York_thursday/weather/0	ابرها	.
almond_translate/New York_today/day/0	امروز	.
almond_translate/New York_today/city/0	نیویورک	.
almond_translate/New York_today/weather/0	ابرها	.
almond_translate/New York_tomorrow/day/0	فردا	.
almond_translate/New York_tomorrow/city/0	نیویورک	.
almond_translate/New York_tomorrow/weather/0	آفتابی	.
almond_translate/New York_tuesday/day/0	شنبه	.
almond_translate/New York_tuesday/city/0	نیویورک	.
almond_translate/New York_tuesday/weather/0	ابرها	.
almond_translate/New York_wednesday/day/0	چهارشنبه	.
almond_translate/New York_wednesday/city/0	نیویورک	.
almond_translate/New York_wednesday/weather/0	باران	.
almond_translate/Osaka_friday/day/0	جمعه	.
almond_translate/Osaka_friday/city/0	اوساکا	.
almond_translate/Osaka_friday/weather/0	آفتابی	.
almond_translate/Osaka_monday/day/0	دوشنبه	.
almond_translate/Osaka_monday/city/0	اوساکا	.
almond_translate/Osaka_monday/weather/0	ابرها	.
almond_translate/Osaka_saturday/day/0	شنبه	.
almond_translate/Osaka_saturday/city/0	اوساکا	.
almond_translate/Osaka_saturday/weather/0	ابرها	.
almond_translate/Osaka_sunday/day/0	روز یکشنبه	.
almond_translate/Osaka_sunday/city/0	اوساکا	.
almond_translate/Osaka_sunday/weather/0	ابرها	.
almond_translate/Osaka_thursday/day/0	سه شنبه	.
almond_translate/Osaka_thursday/city/0	اوساکا	.
almond_translate/Osaka_thursday/weather/0	ابرها	.
almond_translate/Osaka_today/day/0	امروز	.
almond_translate/Osaka_today/city/0	اوساکا	.
almond_translate/Osaka_today/weather/0	آفتابی	.
almond_translate/Osaka_tomorrow/day/0	فردا	.
almond_translate/Osaka_tomorrow/city/0	اوساکا	.
almond_translate/Osaka_tomorrow/weather/0	آفتابی	.
almond_translate/Osaka_tuesday/day/0	شنبه	.
almond_translate/Osaka_tuesday/city/0	اوساکا	.
almond_translate/Osaka_tuesday/weather/0	ابرها	.
almond_translate/Osaka_wednesday/day/0	چهارشنبه	.
almond_translate/Osaka_wednesday/city/0	اوساکا	.
almond_translate/Osaka_wednesday/weather/0	باران	.
almond_translate/Paris_friday/day/0	جمعه	.
almond_translate/Paris_friday/city/0	پاریس	.
almond_translate/Paris_friday/weather/0	باران	.
almond_translate/Paris_monday/day/0	دوشنبه	.
almond_translate/Paris_monday/city/0	پاریس	.
almond_translate/Paris_monday/weather/0	ابرها	.
almond_translate/Paris_saturday/day/0	شنبه	.
almond_translate/Paris_saturday/city/0	پاریس	.
almond_translate/Paris_saturday/weather/0	آفتابی	.
almond_translate/Paris_sunday/day/0	روز یکشنبه	.
almond_translate/Paris_sunday/city/0	پاریس	.
almond_translate/Paris_sunday/weather/0	برف	.
almond_translate/Paris_thursday/day/0	سه شنبه	.
almond_translate/Paris_thursday/city/0	پاریس	.
almond_translate/Paris_thursday/weather/0	ابرها	.
almond_translate/Paris_today/day/0	امروز	.
almond_translate/Paris_today/city/0	پاریس	.
almond_translate/Paris_today/weather/0	ابرها	.
almond_translate/Paris_tomorrow/day/0	فردا	.
almond_translate/Paris_tomorrow/city/0	پاریس	.
almond_translate/Paris_tomorrow/weather/0	آفتابی	.
almond_translate/Paris_tuesday/day/0	شنبه	.
almond_translate/Paris_tuesday/city/0	پاریس	.
almond_translate/Paris_tuesday/weather/0	باران	.
almond_translate/Paris_wednesday/day/0	چهارشنبه	.
almond_translate/Paris_wednesday/city/0	پاریس	.
almond_translate/Paris_wednesday/weather/0	ابرها	.
almond_translate/Prague_friday/day/0	جمعه	.
almond_translate/Prague_friday/city/0	پراگ	.
almond_translate/Prague_friday/weather/0	ابرها	.
almond_translate/Prague_monday/day/0	دوشنبه	.
almond_translate/Prague_monday/city/0	پراگ	.
almond_translate/Prague_monday/weather/0	ابرها	.
almond_translate/Prague_saturday/day/0	شنبه	.
almond_translate/Prague_saturday/city/0	پراگ	.
almond_translate/Prague_saturday/weather/0	ابرها	.
almond_translate/Prague_sunday/day/0	روز یکشنبه	.
almond_translate/Prague_sunday/city/0	پراگ	.
almond_translate/Prague_sunday/weather/0	آفتابی	.
almond_translate/Prague_thursday/day/0	سه شنبه	.
almond_translate/Prague_thursday/city/0	پراگ	.
almond_translate/Prague_thursday/weather/0	ابرها	.
almond_translate/Prague_today/day/0	امروز	.
almond_translate/Prague_today/city/0	پراگ	.
almond_translate/Prague_today/weather/0	ابرها	.
almond_translate/Prague_tomorrow/day/0	فردا	.
almond_translate/Prague_tomorrow/city/0	پراگ	.
almond_translate/Prague_tomorrow/weather/0	آفتابی	.
almond_translate/Prague_tuesday/day/0	شنبه	.
almond_translate/Prague_tuesday/city/0	پراگ	.
almond_translate/Prague_tuesday/weather/0	ابرها	.
almond_translate/Prague_wednesday/day/0	چهارشنبه	.
almond_translate/Prague_wednesday/city/0	پراگ	.
almond_translate/Prague_wednesday/weather/0	ابرها	.
almond_translate/Rome_friday/day/0	جمعه	.
almond_translate/Rome_friday/city/0	رم	.
almond_translate/Rome_friday/weather/0	ابرها	.
almond_translate/Rome_monday/day/0	دوشنبه	.
almond_translate/Rome_monday/city/0	رم	.
almond_translate/Rome_monday/weather/0	آفتابی	.
almond_translate/Rome_saturday/day/0	شنبه	.
almond_translate/Rome_saturday/city/0	رم	.
almond_translate/Rome_saturday/weather/0	ابرها	.
almond_translate/Rome_sunday/day/0	روز یکشنبه	.
almond_translate/Rome_sunday/city/0	رم	.
almond_translate/Rome_sunday/weather/0	ابرها	.
almond_translate/Rome_thursday/day/0	سه شنبه	.
almond_translate/Rome_thursday/city/0	رم	.
almond_translate/Rome_thursday/weather/0	ابرها	.
almond_translate/Rome_today/day/0	امروز	.
almond_translate/Rome_today/city/0	رم	.
almond_translate/Rome_today/weather/0	آفتابی	.
almond_translate/Rome_tomorrow/day/0	فردا	.
almond_translate/Rome_tomorrow/city/0	رم	.
almond_translate/Rome_tomorrow/weather/0	ابرها	.
almond_translate/Rome_tuesday/day/0	شنبه	.
almond_translate/Rome_tuesday/city/0	رم	.
almond_translate/Rome_tuesday/weather/0	باران	.
almond_translate/Rome_wednesday/day/0	چهارشنبه	.
almond_translate/Rome_wednesday/city/0	رم	.
almond_translate/Rome_wednesday/weather/0	ابرها	.
almond_translate/San Francisco_friday/day/0	جمعه	.
almond_translate/San Francisco_friday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_friday/weather/0	آفتابی	.
almond_translate/San Francisco_monday/day/0	دوشنبه	.
almond_translate/San Francisco_monday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_monday/weather/0	آفتابی	.
almond_translate/San Francisco_saturday/day/0	شنبه	.
almond_translate/San Francisco_saturday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_saturday/weather/0	باران	.
almond_translate/San Francisco_sunday/day/0	روز یکشنبه	.
almond_translate/San Francisco_sunday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_sunday/weather/0	آفتابی	.
almond_translate/San Francisco_thursday/day/0	سه شنبه	.
almond_translate/San Francisco_thursday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_thursday/weather/0	آفتابی	.
almond_translate/San Francisco_today/day/0	امروز	.
almond_translate/San Francisco_today/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_today/weather/0	آفتابی	.
almond_translate/San Francisco_tomorrow/day/0	فردا	.
almond_translate/San Francisco_tomorrow/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_tomorrow/weather/0	برف	.
almond_translate/San Francisco_tuesday/day/0	شنبه	.
almond_translate/San Francisco_tuesday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_tuesday/weather/0	باران	.
almond_translate/San Francisco_wednesday/day/0	چهارشنبه	.
almond_translate/San Francisco_wednesday/city/0	سان فرانسیسکو	.
almond_translate/San Francisco_wednesday/weather/0	ابرها	.
almond_translate/Seattle_friday/day/0	جمعه	.
almond_translate/Seattle_friday/city/0	سیاتل	.
almond_translate/Seattle_friday/weather/0	ابرها	.
almond_translate/Seattle_monday/day/0	دوشنبه	.
almond_translate/Seattle_monday/city/0	سیاتل	.
almond_translate/Seattle_monday/weather/0	ابرها	.
almond_translate/Seattle_saturday/day/0	شنبه	.
almond_translate/Seattle_saturday/city/0	سیاتل	.
almond_translate/Seattle_saturday/weather/0	آفتابی	.
almond_translate/Seattle_sunday/day/0	روز یکشنبه	.
almond_translate/Seattle_sunday/city/0	سیاتل	.
almond_translate/Seattle_sunday/weather/0	باران	.
almond_translate/Seattle_thursday/day/0	سه شنبه	.
almond_translate/Seattle_thursday/city/0	سیاتل	.
almond_translate/Seattle_thursday/weather/0	ابرها	.
almond_translate/Seattle_today/day/0	امروز	.
almond_translate/Seattle_today/city/0	سیاتل	.
almond_translate/Seattle_today/weather/0	آفتابی	.
almond_translate/Seattle_tomorrow/day/0	فردا	.
almond_translate/Seattle_tomorrow/city/0	سیاتل	.
almond_translate/Seattle_tomorrow/weather/0	ابرها	.
almond_translate/Seattle_tuesday/day/0	شنبه	.
almond_translate/Seattle_tuesday/city/0	سیاتل	.
almond_translate/Seattle_tuesday/weather/0	ابرها	.
almond_translate/Seattle_wednesday/day/0	چهارشنبه	.
almond_translate/Seattle_wednesday/city/0	سیاتل	.
almond_translate/Seattle_wednesday/weather/0	ابرها	.
almond_translate/Seoul_friday/day/0	جمعه	.
almond_translate/Seoul_friday/city/0	سیول	.
almond_translate/Seoul_friday/weather/0	ابرها	.
almond_translate/Seoul_monday/day/0	دوشنبه	.
almond_translate/Seoul_monday/city/0	سیول	.
almond_translate/Seoul_monday/weather/0	باران	.
almond_translate/Seoul_saturday/day/0	شنبه	.
almond_translate/Seoul_saturday/city/0	سیول	.
almond_translate/Seoul_saturday/weather/0	باران	.
almond_translate/Seoul_sunday/day/0	روز یکشنبه	.
almond_translate/Seoul_sunday/city/0	سیول	.
almond_translate/Seoul_sunday/weather/0	آفتابی	.
almond_translate/Seoul_thursday/day/0	سه شنبه	.
almond_translate/Seoul_thursday/city/0	سیول	.
almond_translate/Seoul_thursday/weather/0	ابرها	.
almond_translate/Seoul_today/day/0	امروز	.
almond_translate/Seoul_today/city/0	سیول	.
almond_translate/Seoul_today/weather/0	ابرها	.
almond_translate/Seoul_tomorrow/day/0	فردا	.
almond_translate/Seoul_tomorrow/city/0	سیول	.
almond_translate/Seoul_tomorrow/weather/0	باران	.
almond_translate/Seoul_tuesday/day/0	شنبه	.
almond_translate/Seoul_tuesday/city/0	سیول	.
almond_translate/Seoul_tuesday/weather/0	باران	.
almond_translate/Seoul_wednesday/day/0	چهارشنبه	.
almond_translate/Seoul_wednesday/city/0	سیول	.
almond_translate/Seoul_wednesday/weather/0	باران	.
almond_translate/Singapore_friday/day/0	جمعه	.
almond_translate/Singapore_friday/city/0	سنگاپور	.
almond_translate/Singapore_friday/weather/0	باران	.
almond_translate/Singapore_monday/day/0	دوشنبه	.
almond_translate/Singapore_monday/city/0	سنگاپور	.
almond_translate/Singapore_monday/weather/0	آفتابی	.
almond_translate/Singapore_saturday/day/0	شنبه	.
almond_translate/Singapore_saturday/city/0	سنگاپور	.
almond_translate/Singapore_saturday/weather/0	باران	.
almond_translate/Singapore_sunday/day/0	روز یکشنبه	.
almond_translate/Singapore_sunday/city/0	سنگاپور	.
almond_translate/Singapore_sunday/weather/0	آفتابی	.
almond_translate/Singapore_thursday/day/0	سه شنبه	.
almond_translate/Singapore_thursday/city/0	سنگاپور	.
almond_translate/Singapore_thursday/weather/0	باران	.
almond_translate/Singapore_today/day/0	امروز	.
almond_translate/Singapore_today/city/0	سنگاپور	.
almond_translate/Singapore_today/weather/0	ابرها	.
almond_translate/Singapore_tomorrow/day/0	فردا	.
almond_translate/Singapore_tomorrow/city/0	سنگاپور	.
almond_translate/Singapore_tomorrow/weather/0	ابرها	.
almond_translate/Singapore_tuesday/day/0	شنبه	.
almond_translate/Singapore_tuesday/city/0	سنگاپور	.
almond_translate/Singapore_tuesday/weather/0	باران	.
almond_translate/Singapore_wednesday/day/0	چهارشنبه	.
almond_translate/Singapore_wednesday/city/0	سنگاپور	.
almond_translate/Singapore_wednesday/weather/0	باران	.
almond_translate/Tokyo_friday/day/0	جمعه	.
almond_translate/Tokyo_friday/city/0	توکیو	.
almond_translate/Tokyo_friday/weather/0	آفتابی	.
almond_translate/Tokyo_monday/day/0	دوشنبه	.
almond_translate/Tokyo_monday/city/0	توکیو	.
almond_translate/Tokyo_monday/weather/0	آفتابی	.
almond_translate/Tokyo_saturday/day/0	شنبه	.
almond_translate/Tokyo_saturday/city/0	توکیو	.
almond_translate/Tokyo_saturday/weather/0	ابرها	.
almond_translate/Tokyo_sunday/day/0	روز یکشنبه	.
almond_translate/Tokyo_sunday/city/0	توکیو	.
almond_translate/Tokyo_sunday/weather/0	باران	.
almond_translate/Tokyo_thursday/day/0	سه شنبه	.
almond_translate/Tokyo_thursday/city/0	توکیو	.
almond_translate/Tokyo_thursday/weather/0	باران	.
almond_translate/Tokyo_today/day/0	امروز	.
almond_translate/Tokyo_today/city/0	توکیو	.
almond_translate/Tokyo_today/weather/0	ابرها	.
almond_translate/Tokyo_tomorrow/day/0	فردا	.
almond_translate/Tokyo_tomorrow/city/0	توکیو	.
almond_translate/Tokyo_tomorrow/weather/0	ابرها	.
almond_translate/Tokyo_tuesday/day/0	شنبه	.
almond_translate/Tokyo_tuesday/city/0	توکیو	.
almond_translate/Tokyo_tuesday/weather/0	آفتابی	.
almond_translate/Tokyo_wednesday/day/0	چهارشنبه	.
almond_translate/Tokyo_wednesday/city/0	توکیو	.
almond_translate/Tokyo_wednesday/weather/0	باران	.
almond_translate/Toronto_friday/day/0	جمعه	.
almond_translate/Toronto_friday/city/0	تورنتو	.
almond_translate/Toronto_friday/weather/0	آفتابی	.
almond_translate/Toronto_monday/day/0	دوشنبه	.
almond_translate/Toronto_monday/city/0	تورنتو	.
almond_translate/Toronto_monday/weather/0	ابرها	.
almond_translate/Toronto_saturday/day/0	شنبه	.
almond_translate/Toronto_saturday/city/0	تورنتو	.
almond_translate/Toronto_saturday/weather/0	باران	.
almond_translate/Toronto_sunday/day/0	روز یکشنبه	.
almond_translate/Toronto_sunday/city/0	تورنتو	.
almond_translate/Toronto_sunday/weather/0	برف	.
almond_translate/Toronto_thursday/day/0	سه شنبه	.
almond_translate/Toronto_thursday/city/0	تورنتو	.
almond_translate/Toronto_thursday/weather/0	باران	.
almond_translate/Toronto_today/day/0	امروز	.
almond_translate/Toronto_today/city/0	تورنتو	.
almond_translate/Toronto_today/weather/0	ابرها	.
almond_translate/Toronto_tomorrow/day/0	فردا	.
almond_translate/Toronto_tomorrow/city/0	تورنتو	.
almond_translate/Toronto_tomorrow/weather/0	ابرها	.
almond_translate/Toronto_tuesday/day/0	شنبه	.
almond_translate/Toronto_tuesday/city/0	تورنتو	.
almond_translate/Toronto_tuesday/weather/0	آفتابی	.
almond_translate/Toronto_wednesday/day/0	چهارشنبه	.
almond_translate/Toronto_wednesday/city/0	تورنتو	.
almond_translate/Toronto_wednesday/weather/0	آفتابی	.
almond_translate/Washington_friday/day/0	جمعه	.
almond_translate/Washington_friday/city/0	واشنگتن	.
almond_translate/Washington_friday/weather/0	ابرها	.
almond_translate/Washington_monday/day/0	دوشنبه	.
almond_translate/Washington_monday/city/0	واشنگتن	.
almond_translate/Washington_monday/weather/0	باران	.
almond_translate/Washington_saturday/day/0	شنبه	.
almond_translate/Washington_saturday/city/0	واشنگتن	.
almond_translate/Washington_saturday/weather/0	باران	.
almond_translate/Washington_sunday/day/0	روز یکشنبه	.
almond_translate/Washington_sunday/city/0	واشنگتن	.
almond_translate/Washington_sunday/weather/0	ابرها	.
almond_translate/Washington_thursday/day/0	سه شنبه	.
almond_translate/Washington_thursday/city/0	واشنگتن	.
almond_translate/Washington_thursday/weather/0	آفتابی	.
almond_translate/Washington_today/day/0	امروز	.
almond_translate/Washington_today/city/0	واشنگتن	.
almond_translate/Washington_today/weather/0	ابرها	.
almond_translate/Washington_tomorrow/day/0	فردا	.
almond_translate/Washington_tomorrow/city/0	واشنگتن	.
almond_translate/Washington_tomorrow/weather/0	آفتابی	.
almond_translate/Washington_tuesday/day/0	شنبه	.
almond_translate/Washington_tuesday/city/0	واشنگتن	.
almond_translate/Washington_tuesday/weather/0	ابرها	.
almond_translate/Washington_wednesday/day/0	چهارشنبه	.
almond_translate/Washington_wednesday/city/0	واشنگتن	.
almond_translate/Washington_wednesday/weather/0	ابرها	.
almond_translate/Waterloo_friday/day/0	جمعه	.
almond_translate/Waterloo_friday/city/0	واتلو	.
almond_translate/Waterloo_friday/weather/0	آفتابی	.
almond_translate/Waterloo_monday/day/0	دوشنبه	.
almond_translate/Waterloo_monday/city/0	واتلو	.
almond_translate/Waterloo_monday/weather/0	باران	.
almond_translate/Waterloo_saturday/day/0	شنبه	.
almond_translate/Waterloo_saturday/city/0	واتلو	.
almond_translate/Waterloo_saturday/weather/0	ابرها	.
almond_translate/Waterloo_sunday/day/0	روز یکشنبه	.
almond_translate/Waterloo_sunday/city/0	واتلو	.
almond_translate/Waterloo_sunday/weather/0	برف	.
almond_translate/Waterloo_thursday/day/0	سه شنبه	.
almond_translate/Waterloo_thursday/city/0	واتلو	.
almond_translate/Waterloo_thursday/weather/0	آفتابی	.
almond_translate/Waterloo_today/day/0	امروز	.
almond_translate/Waterloo_today/city/0	واتلو	.
almond_translate/Waterloo_today/weather/0	باران	.
almond_translate/Waterloo_tomorrow/day/0	فردا	.
almond_translate/Waterloo_tomorrow/city/0	واتلو	.
almond_translate/Waterloo_tomorrow/weather/0	ابرها	.
almond_translate/Waterloo_tuesday/day/0	شنبه	.
almond_translate/Waterloo_tuesday/city/0	واتلو	.
almond_translate/Waterloo_tuesday/weather/0	باران	.
almond_translate/Waterloo_wednesday/day/0	چهارشنبه	.
almond_translate/Waterloo_wednesday/city/0	واتلو	.
almond_translate/Waterloo_wednesday/weather/0	آفتابی	.
